X,Y,OBJECTID,TLIGHTS_,TLIGHTS_ID,SITE_NO,SITE_NAME,SITE_TYPE,DIRECTORY,DIR_REF,D_ADDED,D_TOWNS,D_EDITED,D_REMOVED,LINK_MODE,STATUS,COMMENTS,MULTI,UFI,ARC_UFI
2516324.712299995590001,2409259.983496708795428,47908,,,119,MAROONDAH/ROOKS,INT,,,,,,,,OPERATIONAL,"ASB WARN,Bluetooth",,,
2517050.99599999236,2409388.614996706135571,47909,,,121,MAROONDAH/MITCHAM,INT,,,,,,,,OPERATIONAL,"ASB WARN,Bluetooth,RAIL QUE",,,
2518188.850599989295006,2409360.14099670574069,47910,,,123,MAROONDAH NR MONOMEETH,POS,,,,,,,,OPERATIONAL,,,,
2518277.839499995578,2409348.182696705684066,47911,,,124,MAROONDAH/DEEP CREEK,INT,,,,,,,,OPERATIONAL,"ASB WARN,Bluetooth",,,
2518786.353299989830703,2409290.121796709019691,47912,,,125,MAROONDAH/HEATHERDALE/DAMPIER,INT,,,,,,,,OPERATIONAL,Bluetooth,,,
2520905.192899994552135,2409967.567796708084643,47913,,,126,MAROONDAH/MT DANDENONG,INT,,,,,,,,OPERATIONAL,"Bluetooth,FIRE LNK,SAFECAM,SR",,,
2503423.388899994548,2396399.651696699671447,47914,,,3635,SOUTH/JASPER/TAYLOR,INT,,,,,,,,OPERATIONAL,"ASB WARN,Bluetooth",,,
2504938.7233,2396153.377796694170684,47915,,,3637,SOUTH/EAST BOUNDARY,INT,,,,,,,,OPERATIONAL,"ASB WARN,Bluetooth,EVP",,,
2505392.012599993962795,2396077.289696699008346,47916,,,3638,SOUTH/CHESTERVILLE,INT,,,,,,,,OPERATIONAL,"ASB WARN,Bluetooth",,,
2490429.940800007432699,2410880.951996706426144,47917,,,4242,BUCKLEY NR CUTHBERT,POS,,,,,,,,OPERATIONAL,,,,
2495109.098700003232807,2407751.035696706734598,47918,,,3542,WILLIAMSTOWN/INGLES/NORMANBY,INT,,,,,,,,OPERATIONAL,Bluetooth,,,
2499499.646700004581362,2400309.591996697708964,47919,,,3550,NORTH/NEW,INT,,,,,,,,OPERATIONAL,Bluetooth,,,
2501074.290200002491474,2400065.356996699236333,47920,,,3551,NORTH/KOOYONG,INT,,,,,,,,OPERATIONAL,"ASB WARN,Bluetooth",,,
2501380.255199997220188,2400019.250696700066328,47921,,,3552,NORTH NR LANDCOX,POS,,,,,,,,OPERATIONAL,ASB WARN,,,
2501687.272200002335012,2399972.911096702329814,47922,,,3553,NORTH/HAWTHORN,INT,,,,,,,,OPERATIONAL,"ASB WARN,Bluetooth,TRAM PRI",,,
2502285.554300001822412,2399882.976996701210737,47923,,,3554,NORTH/BAMBRA/THOMAS,INT,,,,,,,,OPERATIONAL,"ASB WARN,FIRE LNK,SRLC",,,
2503068.056799998041242,2399757.972396696917713,47924,,,3555,NORTH/BOORAN/WHEATLEY,INT,,,,,,,,OPERATIONAL,"ASB WARN,Bluetooth",,,
2503352.10140000237152,2399712.023996698670089,47925,,,3556,NORTH NR DALMOR,POS,,,,,,,,OPERATIONAL,"ASB WARN,BUS PRI,PUFFIN",,,
2510037.134599994868,2408743.123796702362597,47926,,,3922,ELGAR/MONT ALBERT,INT,,,,,,,,OPERATIONAL,"AMBU LNK,Bluetooth",,,
2509911.186199996154755,2407880.56469670496881,47927,,,3923,ELGAR NR ERASMUS,POS,,,,,,,,OPERATIONAL,ASB WARN,,,
2509734.280799996573478,2407002.410896705463529,47928,,,3925,RIVERSDALE/ELGAR,INT,,,,,,,,OPERATIONAL,"Bluetooth,TRAM RSV",,,
2511171.477299998514354,2411018.592396705411375,47929,,,3926,STATION/WOODHOUSE,INT,,,,,,,,OPERATIONAL,,,,
2510622.999099994544,2407322.642796704545617,47930,,,3929,STATION NR DUNCAN,POS,,,,,,,,OPERATIONAL,ASB WARN,,,
2506914.802399998530746,2401806.683896700851619,47931,,,3851,CHADSTONE/EXIT CHAD SHOPS,INT,,,,,,,,OPERATIONAL,RADOUT,,,
2507502.568000003695488,2402658.695896700955927,47932,,,3852,WAVERLEY NR BATESFORD,POS,,,,,,,,OPERATIONAL,,,,
2502840.5613,2406818.237096704542637,47933,,,3853,TALBOT NR GLENFERRIE,FLASH PX,,,,,,,,OPERATIONAL,,,,
2502580.008399999235,2403909.963296704925597,47934,,,3854,STATION NR CLAREMONT,FLASH PX,,,,,,,,OPERATIONAL,,,,
2505265.433999998960644,2403639.777496701106429,47935,,,3855,MALVERN/MOIRA,INT,,,,,,,,OPERATIONAL,,,,
2503765.74220000160858,2405663.478796703740954,47936,,,3856,TOORONGA NR MILTON,POS,,,,,,,,OPERATIONAL,"PUFFIN,RAIL LNK",,,
2503669.035499995574355,2405693.932696704752743,47937,,,3857,MILTON NR TOORONGA,FLASH PX,,,,,,,,OPERATIONAL,,,,
2499743.21599999908,2407847.464696702547371,47938,,,3860,CHURCH/BALMAIN/COTTER,INT,,,,,,,,OPERATIONAL,TRAM PRI,,,
2499256.971600002609193,2408452.319696702994406,47939,,,3861,SWAN/CREMORNE,INT,,,,,,,,OPERATIONAL,"EVP,TRAM PRI",,,
2500791.456299999263,2409467.629496706184,47940,,,3863,BURNLEY NR KENT,POS,,,,,,,,OPERATIONAL,ASB WARN,,,
2502049.315599998459,2402340.266596702858806,47941,,,4080,HAWTHORN/GLEN EIRA,INT,,,,,,,,OPERATIONAL,"ASB WARN,Bluetooth,TRAM PRI",,,
2502644.770400002133101,2402245.202896701171994,47942,,,4081,BAMBRA/GLEN EIRA,INT,,,,,,,,OPERATIONAL,"ASB WARN,Bluetooth,RLC",,,
2503356.65799999936,2401645.48769670072943,47943,,,4082,BOORAN/NEERIM,INT,,,,,,,,OPERATIONAL,"ASB WARN,Bluetooth",,,
2505020.5854,2401319.230496700853109,47944,,,4084,KOORNANG/NEERIM,INT,,,,,,,,OPERATIONAL,Bluetooth,,,
2505839.5059,2401189.506096702069044,47945,,,4085,MURRUMBEENA/NEERIM,INT,,,,,,,,OPERATIONAL,"ASB WARN,Bluetooth,RAIL LNK",,,
2506798.505799999461,2401042.718296699225903,47946,,,4086,POATH/NEERIM,INT,,,,,,,,OPERATIONAL,"ASB WARN,Bluetooth",,,
2500049.701599999331,2401872.359296700917184,47947,,,4087,GLENHUNTLY NR GORDON,POS,,,,,,,,OPERATIONAL,"ASB WARN,PUFFIN,TRAM PRI",,,
2500536.86,2401792.095996703021228,47948,,,4088,GLENHUNTLY/ORRONG,INT,,,,,,,,OPERATIONAL,"ASB WARN,TRAM PRI",,,
2501314.641900002490729,2401673.582996704615653,47949,,,4089,GLENHUNTLY/KOOYONG,INT,,,,,,,,OPERATIONAL,"ASB WARN,TRAM PRI",,,
2501788.319499997888,2401599.797396702691913,47950,,,4090,GLENHUNTLY NR CEDAR,POS,,,,,,,,OPERATIONAL,"ASB WARN,TRAM PRI",,,
2529104.562299984507263,2413908.230096706189215,47951,,,118,HULL/MOOROOLBARK,INT,,,,,,,,OPERATIONAL,Bluetooth,,,
2483002.159200007561594,2412528.210696712136269,47952,,,2699,GLENGALA NR DINNELL,POS,,,,,,,,OPERATIONAL,,,,
2487839.361100006848574,2415413.145896709524095,47953,,,2737,MILITARY/TEMPLEWOOD,INT,,,,,,,,OPERATIONAL,,,,
2505224.096199993975461,2426014.42359671741724,47954,,,2772,CHILDS/STABLES SHOPPING CENTRE,INT,,,,,,,,OPERATIONAL,,,,
2501704.155400002840906,2427704.887596718966961,47955,,,2787,COOPER/MILLER/EPPING PLAZA SHOP C ACC 4,INT,,,,,,,,OPERATIONAL,,,,
2500919.825199998915195,2407827.218296703882515,47956,,,2841,MONASH ENTRY RAMP/BARKLY/GIBDON VM5,INT,,,,,,,,OPERATIONAL,Bluetooth,,,
2502271.788799999747,2408473.909396708011627,47957,,,2842,POWER NR LISSON,POS,,,,,,,,OPERATIONAL,"PUFFIN,TRAM PRI",,,
2503595.783699996769428,2406240.251496702432632,47958,,,2843,MONASH/TOORAK/AUBURN,INT,,,,,,,,OPERATIONAL,"Bluetooth,RAIL LNK,RAMP SGN,V",,,
2505190.5112,2404558.374596701003611,47959,,,2846,MONASH/HIGH/WILLS,INT,,,,,,,,OPERATIONAL,RAIL LNK,,,
2489905.723200006876141,2425667.051096718758345,47960,,,2857,MICKLEHAM/ALANBRAE/CAMBRIDGE,INT,,,,,,,,OPERATIONAL,,,,
2490369.015800005756319,2419462.91459671035409,47961,,,2864,TULLAMARINE/ENGLISH/MATTHEWS,INT,,,,,,,,OPERATIONAL,"Bluetooth,RAMP SGN,TRAM PRI",,,
2489954.722400007769465,2421506.735396711155772,47962,,,2873,MELROSE/SHARPS/ENT RAMP,INT,,,,,,,,OPERATIONAL,Bluetooth,,,
2484008.932800009846687,2418570.996396712958813,47963,,,2875,SUNSHINE NR FOX,POS,,,,,,,,OPERATIONAL,,,,
2486714.561400002334267,2408402.866096703335643,47964,,,2881,WESTGATE FWY/MILLERS,INT,,,,,,,,OPERATIONAL,"Bluetooth,RAMP SGN",,,
2496814.718400002457201,2410157.069096705876291,47965,,,2921,SWANSTON/LATROBE,INT,,,,,,,,OPERATIONAL,TRAM PRI,,,
2488864.020300005562603,2408494.011096704751253,47966,,,1620,WGF 30m East of Ferguson St O/G,OH LANE,,,,,,,,OPERATIONAL,,,,
2500145.576300001703203,2416517.600396709516644,47967,,,3220,PLENTY/HIGH/DUNDAS/MILLER,INT,,,,,,,,OPERATIONAL,TRAM PRI,,,
2500318.696699999273,2417840.083296712487936,47968,,,3221,HIGH/GOWER/CRAMER,INT,,,,,,,,OPERATIONAL,,,,
2507702.907899994403124,2400097.510796701535583,47969,,,4707,HAUGHTON NR JOHNSON,FLASH PX,,,,,,,,OPERATIONAL,,,,
2508872.970099996309727,2402163.892796702682972,47970,,,4708,WAVERLEY NR SAVIO,POS,,,,,,,,OPERATIONAL,,,,
2509330.694199997466058,2402096.689996703527868,47971,,,4709,WAVERLEY NR POWER,POS,,,,,,,,OPERATIONAL,Bluetooth,,,
2509588.314699995797127,2402058.884196701459587,47972,,,4710,HUNTINGDALE/WAVERLEY,INT,,,,,,,,OPERATIONAL,Bluetooth,,,
2497952.881200002040714,2410275.958396706730127,47973,,,4441,VICTORIA/BRUNSWICK/GISBORNE,INT,,,,,,,,OPERATIONAL,"ASB WARN,EVP,FIRE LNK,TRAM PR",,,
2498730.341099999845,2410169.009796704165637,47974,,,4443,VICTORIA/WELLINGTON/POWLETT,INT,,,,,,,,OPERATIONAL,"EVP,TRAM PRI",,,
2497619.965300003066659,2410196.070896704681218,47975,,,4444,ALBERT/NICHOLSON/LONSDALE,INT,,,,,,,,OPERATIONAL,"ASB WARN,SRLC,TRAM PRI",,,
2495007.082999997772276,2409803.026196706108749,47976,,,4373,FOOTSCRAY/WURUNDJERI/DOCKLANDS/HARBOUR,INT,,,,,,,,OPERATIONAL,"Bluetooth,TRAM PRI",,,
2499499.120200001168996,2412068.072596705518663,47977,,,4145,HODDLE/ROSENEATH/SOUTH,INT,,,,,,,,OPERATIONAL,,,,
2499532.751300001982599,2412308.914696708321571,47978,,,4146,HODDLE/RAMSDEN/NORTH,INT,,,,,,,,OPERATIONAL,"Bluetooth,RAIL LNK",,,
2499710.196800001896918,2410619.263996705412865,47979,,,4147,NICHOLSON/GIPPS,INT,,,,,,,,OPERATIONAL,,,,
2498850.062200002372265,2411052.593496707268059,47980,,,4148,WELLINGTON NR OTTER,POS,,,,,,,,OPERATIONAL,,,,
2499035.6743,2411283.247096704319119,47981,,,4149,JOHNSTON/GOLD/DIGHT,INT,,,,,,,,OPERATIONAL,,,,
2499753.514,2410892.847896706312895,47982,,,4151,NICHOLSON NR VERE,FLASH PX,,,,,,,,OPERATIONAL,,,,
2499767.243500004056841,2408016.389096705242991,47983,,,4152,CHURCH NR GIBBONS,POS,,,,,,,,OPERATIONAL,"ASB WARN,PUFFIN,TRAM PRI",,,
2500673.584299996495247,2408660.427596705965698,47984,,,4153,BURNLEY NR BOYD,POS,,,,,,,,OPERATIONAL,ASB WARN,,,
2499519.929300002288073,2410119.591896705329418,47985,,,4154,VICTORIA NR CHARLES,POS,,,,,,,,OPERATIONAL,"PUFFIN,TRAM PRI",,,
2505772.797099998686463,2422244.35459671728313,47986,,,4170,GRIMSHAW NR BALAKA,POS,,,,,,,,OPERATIONAL,PUFFIN,,,
2506366.9953,2422169.788796719163656,47987,,,4171,GRIMSHAW NR PATRICIA,POS,,,,,,,,OPERATIONAL,PUFFIN,,,
2499913.5726,2414624.643696707673371,47988,,,4669,HIGH/SEPARATION/ARTHURTON,INT,,,,,,,,OPERATIONAL,TRAM PRI,,,
2501013.586400003172457,2414459.991796707734466,47989,,,4670,SEPARATION/VICTORIA,INT,,,,,,,,OPERATIONAL,SRLC,,,
2502315.736699996516109,2414276.607596706598997,47990,,,4671,GRANGE/SEPARATION,INT,,,,,,,,OPERATIONAL,Bluetooth,,,
2500959.171099996659905,2413954.015796707943082,47991,,,4672,VICTORIA/BASTINGS,INT,,,,,,,,OPERATIONAL,,,,
2490935.216200005728751,2411148.658696707338095,47992,,,4256,PAISLEY/FRENCH,INT,,,,,,,,OPERATIONAL,,,,
2489689.76000000257045,2409463.878596706315875,47993,,,4257,WILLIAMSTOWN/ANDERSON,INT,,,,,,,,OPERATIONAL,,,,
2489650.548300005029887,2409203.453596705570817,47994,,,4258,WILLIAMSTOWN NR CASTLE,POS,,,,,,,,OPERATIONAL,,,,
2489201.377800007350743,2411502.094996705651283,47995,,,4259,BARKLY NR CLARKE,POS,,,,,,,,OPERATIONAL,,,,
2504008.220799995120615,2409014.989596704952419,47996,,,4260,AUBURN/RATHMINES/LIDDIARD,INT,,,,,,,,OPERATIONAL,Bluetooth,,,
2504459.141900001559407,2408953.940596708096564,47997,,,4261,RATHMINES NR STANLEY,POS,,,,,,,,OPERATIONAL,,,,
2501456.3948,2408995.399696707725525,47998,,,4262,BURWOOD/CHURCH,INT,,,,,,,,OPERATIONAL,"Bluetooth,TRAM PRI",,,
2502322.8605,2408828.944996705278754,47999,,,4263,BURWOOD/POWER,INT,,,,,,,,OPERATIONAL,"ASB WARN,Bluetooth,TRAM PRI",,,
2503112.3645,2408712.706896704621613,48000,,,4264,BURWOOD/GLENFERRIE,INT,,,,,,,,OPERATIONAL,"Bluetooth,SRLC,TRAM PRI",,,
2503386.149800003971905,2408670.980396705679595,48001,,,4265,BURWOOD NR LAUNDER,POS,,,,,,,,OPERATIONAL,,,,
2503944.276799997780472,2408587.38449670560658,48002,,,4266,BURWOOD/AUBURN,INT,,,,,,,,OPERATIONAL,"ASB WARN,Bluetooth",,,
2502229.5445,2408193.343496702611446,48003,,,4268,POWER/RIVERSDALE/WALLEN,INT,,,,,,,,OPERATIONAL,"Bluetooth,TRAM PRI",,,
2502781.033899999224,2408065.320496705826372,48004,,,4269,RIVERSDALE NR FORDHOLM,POS,,,,,,,,OPERATIONAL,TRAM PRI,,,
2483800.572800010442734,2415553.262496709823608,48005,,,4776,FURLONG/SUNSHINE HOSPITAL ENT,INT,,,,,,,,OPERATIONAL,,,,
2516932.177799991797656,2409367.213296706788242,48006,,,112,MAROONDAH/STATION,INT,,,,,,,,OPERATIONAL,,,,
2513239.812699999195,2409279.963396703824401,48007,,,113,MAROONDAH/STATION/WILLIAMS,INT,,,,,,,,OPERATIONAL,,,,
2505530.456899998243898,2412991.998696708120406,48008,,,2831,EASTERN/BURKE OFF RAMP DD 2825,INT,,,,,,,,OPERATIONAL,,,,
2506926.908699997235,2413481.296796704642475,48009,,,2832,EASTERN NR BULLEEN RD. OFF RAMP DD 2827,INT,,,,,,,,OPERATIONAL,,,,
2504626.012500001583248,2405343.399496705271304,48010,,,2845,MONASH/BURKE,INT,,,,,,,,OPERATIONAL,"ASB WARN,Bluetooth,RAIL QUE,R",,,
2503596.223499996121973,2406239.696296701207757,48011,,,2847,TOORAK/AUBURN,INT,,,,,,,,OPERATIONAL,,,,
2475379.193300012499094,2434937.127296725288033,48012,,,3255,VINEYARD/HORNE/MITCHELLS,INT,,,,,,,,OPERATIONAL,,,,
2503606.335399999749,2401312.411596700549126,48013,,,2742,GLENHUNTLY/MANCHESTER/JAMES,INT,,,,,,,,OPERATIONAL,TRAM PRI,,,
2501216.463399999309,2401004.766996702179313,48014,,,2744,KOOYONG NR HARTINGTON,POS,,,,,,,,OPERATIONAL,,,,
2505065.189199997577816,2401621.986496699973941,48015,,,2745,KOORNANG/ROSSTOWN,INT,,,,,,,,OPERATIONAL,"ASB WARN,Bluetooth,RAIL LNK",,,
2503760.389300003182143,2401582.273496701382101,48016,,,2746,NEERIM/QUEENS,INT,,,,,,,,OPERATIONAL,"ASB WARN,RAIL LNK",,,
2502777.621500002685934,2403084.468296701088548,48017,,,2748,BALACLAVA/BAMBRA,INT,,,,,,,,OPERATIONAL,,,,
2485133.467100007925183,2403372.296496705152094,48018,,,3256,ESPLANADE BTW PIER/BENT,FLASH PX,,,,,,,,OPERATIONAL,,,,
2512553.315499993506819,2391207.611296692863107,48019,,,935,WESTALL NR ROWAN,POS,,,,,,,,OPERATIONAL,,,,
2505414.704499994404614,2401261.824596700258553,48020,,,2754,NEERIM NR AMES,POS,,,,,,,,OPERATIONAL,ASB WARN,,,
2503274.468199996743351,2401792.360896701924503,48021,,,2755,BOORAN NR MIRIAM,POS,,,,,,,,OPERATIONAL,,,,
2504758.0798,2401424.603096703067422,48022,,,2757,NEERIM NR TRUGANINI,POS,,,,,,,,OPERATIONAL,,,,
2506100.107499998994172,2401155.578996699303389,48023,,,2758,NEERIM NR HOBART,FLASH PX,,,,,,,,OPERATIONAL,,,,
2506875.699299995787442,2401536.564696697518229,48024,,,2424,PHE/POATH/CHADSTONE,INT,,,,,,,,OPERATIONAL,"ASB WARN,Bluetooth",,,
2507757.991399999708,2400886.607796700671315,48025,,,2425,PHE/WARRIGAL,INT,,,,,,,,OPERATIONAL,"Bluetooth,MICROCEL,SRLC,VTAG",,,
2508210.5433,2400809.592396697029471,48026,,,2426,PHE/ATKINSON,INT,,,,,,,,OPERATIONAL,ASB WARN,,,
2508621.896099995821714,2400534.808796701952815,48027,,,2427,PHE/FERNTREE GULLY,INT,,,,,,,,OPERATIONAL,Bluetooth,,,
2509275.707699996419251,2400027.323396699503064,48028,,,2428,PHE/ATHERTON/HUNTINGDALE,INT,,,,,,,,OPERATIONAL,"Bluetooth,SRLC",,,
2511230.824599999003,2398475.704796695150435,48029,,,2430,PHE/NORTH/WELLINGTON,INT,,,,,,,,OPERATIONAL,"BUS PRI,Bluetooth,SB PRI",,,
2512229.017899992410094,2397686.592996695078909,48030,,,2431,PHE/BLACKBURN,INT,,,,,,,,OPERATIONAL,Bluetooth,,,
2503744.321099994704127,2402828.370596702210605,48031,,,2434,PHE/WAVERLEY,INT,,,,,,,,OPERATIONAL,"ASB WARN,TRAM PRI",,,
2503538.470399997662753,2402867.63959670253098,48032,,,2435,PHE/SMITH/RAILWAY/NORMANBY,INT,,,,,,,,OPERATIONAL,"ASB WARN,TRAM PRI",,,
2507185.328899998217821,2401327.419996704906225,48033,,,2437,PHE/CHADSTONE ENT 3,INT,,,,,,,,OPERATIONAL,,,,
2522395.440999989863485,2378493.658996690995991,48034,,,3240,EVANS/CENTRAL PARKWAY,INT,,,,,,,,OPERATIONAL,Bike Det,,,
2499727.383100003469735,2404755.097496701404452,48035,,,2438,PHE NR THE AVENUE,POS,,,,,,,,OPERATIONAL,"ASB WARN,GWTT,PUFFIN,TRAM PRI",,,
2503205.574299999978,2409340.972196702845395,48036,,,2484,GLENFERRIE NR JOHNSON,POS,,,,,,,,OPERATIONAL,"ASB WARN,PUFFIN",,,
2502866.501699998043478,2407001.581196704879403,48037,,,2485,GLENFERRIE NR GARDINER,POS,,,,,,,,OPERATIONAL,TRAM PRI,,,
2493211.102500002365559,2412424.157696708105505,48038,,,2501,PHW(SMITHFIELD)/EPSOM,INT,,,,,,,,OPERATIONAL,"ASB WARN,Bluetooth,RLC,SRLC",,,
2491572.429700006730855,2411786.275296706706285,48039,,,2503,BALLARAT/MOORE,INT,,,,,,,,OPERATIONAL,,,,
2505200.524299998767674,2392638.927696698345244,48040,,,2334,NEPEAN/STATION,INT,,,,,,,,OPERATIONAL,,,,
2501249.815499998629093,2398754.853696702048182,48041,,,2335,NEPEAN NR ARNOT,POS,,,,,,,,OPERATIONAL,ASB WARN,,,
2497489.162799999584,2417689.441396709531546,49042,,,3658,BELL/PENTRIDGE,INT,,,,,,,,OPERATIONAL,,,,
2443695.261000022292137,2382329.325596688315272,49043,,,5134,GEELONG-BACCHUS MARSH/PRINCES HW (GRR),INT,,,,,,,,OPERATIONAL,Bluetooth,,,
2514902.108399995602667,2371318.688796686939895,49044,,,986,MCCLELLAND/NORTH,INT,,,,,,,,OPERATIONAL,,,,
2487880.300900002475828,2411472.875696704722941,49045,,,1513,ASHLEY STREET/RUPERT STREET,INT,,,,,,,,OPERATIONAL,,,,
2512531.809499996714294,2397028.957196697592735,49046,,,1195,WESTALL/IKEA ACCESS,INT,,,,,,,,OPERATIONAL,,,,
2511909.502299997489899,2407213.032496701925993,49047,,,3119,MIDDLEBOROUGH/CLARICE,INT,,,,,,,,OPERATIONAL,,,,
2474832.266800010111183,2434579.268096722662449,49048,,,1200,VINEYARD/MCDOUGALL,INT,,,,,,,,OPERATIONAL,DIDO,,,
2468783.691700008232147,2399194.880096699111164,49049,,,5233,PRINCES HWY NR FARM,POS,,,,,,,,OPERATIONAL,,,,
2479952.741200008895248,2412568.310896704904735,49050,,,2682,MT DERRIMUT/ PARAMOUNT BLVD,INT,,,,,,,,OPERATIONAL,,,,
2499528.788099997211248,2428005.470396721735597,49051,,,2818,COOPER/SCANLON,INT,,,,,,,,OPERATIONAL,Bluetooth,,,
2499320.610000002197921,2410773.069196708500385,49052,,,3373,HODDLE NR STANTON S/B,POS,,,,,,,,OPERATIONAL,"EVP,PUFFIN",,,
2499321.3141,2410778.396596706472337,49053,,,3374,HODDLE NR STANTON N/B,POS,,,,,,,,OPERATIONAL,"EVP,PUFFIN",,,
2478960.738400005269796,2403748.197696703486145,49054,,,5270,TRIHOLM NR AVIATION,POS,,,,,,,,OPERATIONAL,"DIDO,PELICAN",,,
2495641.29649999924,2408987.400696706958115,49055,,,1074,COLLINS NR BATMAN,POS,,,,,,,,OPERATIONAL,,,,
2495863.2979,2409070.309896705672145,49056,,,1075,COLLINS NR SPENCER STATION,POS,,,,,,,,OPERATIONAL,,,,
2517283.540699999779,2404700.646396704018116,49057,,,2018,BURWOOD HWY/BUNNINGS,INT,,,,,,,,OPERATIONAL,,,,
2480973.418000005185604,2423450.133296713232994,49058,,,2762,KINGS RD/WELLESLEY DV/PALMERSTON CR,INT,,,,,,,,OPERATIONAL,Bluetooth,,,
2481375.276500010397285,2423986.855096714571118,49059,,,2976,CALDER FWY/KINGS RD INT'CHG MELBOURNE BD,INT,,,,,,,,OPERATIONAL,Bluetooth,,,
2519168.130099989939481,2389015.211996695026755,49060,,,1028,FRANK-DANDY/KIRKHAM,INT,,,,,,,,OPERATIONAL,BUS PRI,,,
2518916.032499991357327,2390366.612696696072817,49061,,,1177,WALKER/LANGHORNE,INT,,,,,,,,OPERATIONAL,,,,
2541418.719099982175976,2379339.413396692834795,49062,,,1184,MCGREGOR/HENRY,INT,,,,,,,,OPERATIONAL,PARTFCRT,,,
2494805.852799998130649,2409716.111896705813706,49063,,,1069,DOCKLANDS/SAINT MANGOS,INT,,,,,,,,OPERATIONAL,,,,
2437530.616300025489181,2524550.182296821847558,49064,,,5184,SHARON NR ELLIS,FLASH PX,,,,,,,,OPERATIONAL,,,,
2486132.251000007148832,2413590.336396707221866,49065,,,2876,WESTERN HWY/CORNWALL,INT,,,,,,,,OPERATIONAL,,,,
2461495.933500015642494,2423936.651696717832237,49066,,,1509,HIGH STREET/WOODGROVE SHOPPING CENTRE,INT,,,,,,,,OPERATIONAL,,,,
2489479.40980000467971,2418738.122996712103486,49067,,,2743,CALDER FREEWAY OFF RAMP/MCNAMARA,RBT MTR,,,,,,,,OPERATIONAL,BUS PRI,,,
2520892.16899999185,2407604.333596703596413,49068,,,971,CANTERBURY/GREAT RYRIE,INT,,,,,,,,OPERATIONAL,,,,
2500496.707400001119822,2427896.819396717473865,49069,,,2814,COOPER/EDGARS,INT,,,,,,,,OPERATIONAL,Bluetooth,,,
2457065.246000016573817,2365693.321696681901813,49070,,,5190,BELLARINE HWY/WALLINGTON-OCEAN GROVE,INT,,,,,,,,OPERATIONAL,"Bluetooth,TELECOM",,,
2516332.319699997082353,2408645.651396703906357,49071,,,2016,ROOKS NR MAURICE,POS,,,,,,,,OPERATIONAL,PUFFIN,,,
2489599.783300001174212,2427235.834296716377139,49072,,,2854,MICKLEHAM/BARRYMORE,INT,,,,,,,,OPERATIONAL,"Bluetooth,EVP,PARTFCRT",,,
2438392.80390002951026,2526505.716896824538708,49073,,,6222,MC IVOR HWY NR PUTNAM,POS,,,,,,,,OPERATIONAL,PELICAN,,,
2474664.68770001269877,2435739.483696725219488,49074,,,3254,GAP/ALDI ENTRANCE,INT,,,,,,,,OPERATIONAL,,,,
2518647.459699994884431,2402665.715096701867878,49075,,,1105,HIGH STREET ROAD/EASTLINK,INT,,,,,,,,OPERATIONAL,"Bluetooth,RAMP SGN",,,
2505578.251299996860325,2416117.978396710008383,49076,,,3090,BURGUNDY/MOUNT,INT,,,,,,,,OPERATIONAL,,,,
2505649.063399998471141,2391929.822896695695817,49077,,,2356,NEPEAN HWY NR OAK,INT,,,,,,,,OPERATIONAL,,,,
2397649.508900041226298,2437248.771996723487973,49078,,,5832,STURT/RIPON,INT,,,,,,,,OPERATIONAL,,,,
2476343.277300008572638,2405337.914596703834832,49079,,,5283,SAYERS/FORSYTH,INT,,,,,,,,OPERATIONAL,,,,
2479065.280200005043298,2412130.520196706987917,49080,,,2697,WINDSOR/CAPESTHORNE/LENNON PARKWAY,INT,,,,,,,,OPERATIONAL,DIDO,,,
2543247.692699982319027,2381051.787296692840755,49081,,,547,PHE/RACECOURSE,INT,,,,,,,,OPERATIONAL,Bluetooth,,,
2518788.823999993037432,2409135.399396701715887,49082,,,546,HEATHERDALE NR RAIL STATION,POS,,,,,,,,OPERATIONAL,,,,
2507153.697899993974715,2427811.551796721294522,49083,,,2710,MCDONALDS/OLEANDER/DANAHER,INT,,,,,,,,OPERATIONAL,,,,
2483762.624700009822845,2428851.218796720728278,49084,,,1213,SUNBURY/BULLA/WILDWOOD,RBT MTR,,,,,,,,OPERATIONAL,DIDO,,,
2495400.8103,2408744.764296703971922,49085,,,1191,CHARLES GRIMES BRIDGE OFF RAMP,INT,,,,,,,,OPERATIONAL,"Bluetooth,PTS_SIGN,TRAM PRI",,,
2499662.256899998988956,2407135.361696703359485,49086,,,3654,CHAPEL/MALCOLM,INT,,,,,,,,OPERATIONAL,TRAM PRI,,,
2471203.80230000987649,2407617.638396704569459,49087,,,5317,TARNEIT/LEAKES,INT,,,,,,,,OPERATIONAL,,,,
2477819.684400008060038,2404290.991996702738106,49088,,,5318,PALMERS/ASHCROFT,INT,,,,,,,,OPERATIONAL,,,,
2482724.63890000525862,2429268.541696723550558,49089,,,1214,BULLA/SOMERTON(GREEN ST),RBT MTR,,,,,,,,OPERATIONAL,DIDO,,,
2503838.66449999949,2477068.294996762182564,49090,,,5402,Broadford-Kilmore Rd / Pinniger St,POS,,,,,,,,OPERATIONAL,PELICAN,,,
2430369.750300022773445,2527007.233496826142073,49091,,,6218,CALDER/EDWARDS,INT,,,,,,,,OPERATIONAL,BIKECOUNT,,,
2505849.747799998149276,2427897.349896717816591,49092,,,1560,CIVIC DRIVE & BUS INTERCHANGE,INT,,,,,,,,OPERATIONAL,,,,
